BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
950,71.270688,33.346,25.457739590513995,12.716924663518387,1.905980829844479,83.674419,76.677666,26.129897,19.16069,-0.087681,-0.208384,-0.366492,-0.662557,9.099419,0.94186,0.313953,0.0,0.0,0.0,0.0,0.633721,0.0,0.8313,93.19590750778978,95.51331176993708,86.52158300139526,97.35775231842744,96.31740221985024,97.35218700214229,83.93778412306288,81.81803966944733,0.0,,0.0,,91.59671031711618,,./SEQUENCE11
1443,81.321545,35.007352,26.144273762001163,12.907602279028971,2.272867552125889,87.197674,77.754516,26.389506,19.28906,-0.08356,-0.13891,-0.29393,-0.516401,9.1,0.97093,0.313953,0.0,0.0,0.0,0.0,0.656977,0.0,0.8633,95.7091775850238,96.9454387204141,90.16472272749938,98.72503044585636,97.27434684435045,98.004413004727,86.52847847727416,81.81803966944733,0.0,,0.0,,94.95808400543464,,./SEQUENCE11
1943,87.807239,36.250335,26.49702349772331,13.010172306439395,2.423080435160785,89.436047,78.306042,26.552893,19.390707,-0.078573,-0.037086,-0.260949,-0.376608,9.113372,1.011628,0.319767,0.0,0.0,0.005814,0.0,0.668605,0.0,0.8871,97.00052678854884,97.71581389094628,92.47926016465304,99.4253038697393,97.8766075955694,98.52086401730573,90.15545057316996,83.33320303032673,0.0,,20.0,,96.63877084959384,,./SEQUENCE11
2943,94.668463,37.932986,26.861445171183245,13.12425175398582,2.6952851663906703,92.040698,78.758665,26.722533,19.465374,-0.072271,0.031044,-0.20191,-0.243137,9.137791,1.034884,0.348837,0.0,0.0,0.005814,0.0,0.668605,0.0,0.9084,98.33460472004994,98.5726331399666,95.17253883189024,100.0,98.50191752742928,98.90023426685774,92.228006056539,90.90901983472368,0.0,,20.0,,96.63877084959384,,./SEQUENCE11
3943,98.116051,39.297998,27.05825314380538,13.194038747113686,2.823450999113901,93.738372,78.518941,26.84279,19.527254,-0.072728,0.07661,-0.183062,-0.179181,9.099419,1.063953,0.366279,0.0,0.0,0.0,0.0,0.680233,0.0,0.9255,99.0550810038172,99.09678398684784,96.92797906865258,99.69562206266448,98.94519680398948,99.214635957595,94.81861129157744,95.45450991736185,0.0,,0.0,,98.31945769375308,,./SEQUENCE11
4943,99.051562,40.287849,27.134382596274293,13.231664089611703,2.916165498081101,94.674419,78.048351,26.915095,19.556378,-0.069554,0.114972,-0.179938,-0.13452,9.173256,1.122093,0.383721,0.0,0.0,0.0,0.0,0.674419,0.0,0.9301,99.33377634460682,99.37937755121592,97.89587665517428,99.09811320443282,99.21172023374147,99.36261001772804,100.0,100.0,0.0,,0.0,,97.47911427167344,,./SEQUENCE11
512,52.102805,30.410399,23.39548816460724,12.14718397314085,1.2862382091532,75.0,73.492079,25.660713,18.873683,-0.102932,-0.469587,-0.526474,-1.098993,9.095349,0.680233,0.180233,0.0,0.0,0.02907,0.0,0.587209,0.0,0.7143,85.64640011875872,91.23414667083416,77.55200218485705,93.3130075274892,94.58794327697277,95.89395354943656,60.62180229267984,46.96980358124784,0.0,,100.0,,84.87396294047929,,./SEQUENCE11
5943,99.394372,41.156607,27.21652654723224,13.265991542928084,2.978943814774618,95.5,77.843072,27.009546,19.617772,-0.069581,0.062343,-0.16907,-0.176309,9.10407,1.122093,0.377907,0.0,0.0,0.005814,0.0,0.680233,0.0,0.9406,99.6344896121215,99.63720158003017,98.74954944871796,98.83747013741284,99.5598760246758,99.6745424256324,100.0,98.48483663912062,0.0,,20.0,,98.31945769375308,,./SEQUENCE11
598,57.201093,31.193579,24.060992346089314,12.347961589530993,1.4321749210434986,77.604651,74.47876,25.753535,18.916904,-0.099043,-0.527944,-0.483625,-1.110612,9.09593,0.813953,0.209302,0.011628,0.0,0.011628,0.0,0.616279,0.0,0.7461,88.08268343145949,92.74213194070924,80.24528085209425,94.56579793474152,94.9300944116998,96.1135520542096,72.53881808370608,54.54535977963155,100.0,,40.0,,89.07568005087735,,./SEQUENCE11
773,65.171293,32.405008,24.92416955623993,12.577840787360048,1.7036036352259138,81.296512,75.694635,25.98408,19.066244,-0.094448,-0.29634,-0.405153,-0.79594,9.09593,0.848837,0.255814,0.005814,0.0,0.005814,0.0,0.639535,0.0,0.7955,91.24260983238804,94.4686911578647,84.0627636832701,96.10959632187776,95.77990623815955,96.87232303828692,75.6476513087596,66.66666666666666,50.0,,20.0,,92.4370537391958,,./SEQUENCE11
