BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
7940,100.0,,23.43682804458013,7.910882112963168,3.764501521450899,64.39185,42.402886,17.813833,11.448407,-0.062536,0.623308,-0.015588,0.545184,9.308777,2.435737,0.0,0.0,0.0,0.115987,0.097179,0.746082,0.0,1.0,100.0,100.0,100.0,99.97183061001724,100.0,100.0,99.61540050246592,,,,100.0,72.0933855604024,100.0,,ARGO_SEQUENCES
7940,100.0,,26.7645783646622,10.53273772474236,3.654712290931707,71.576803,58.783146,15.266207,9.414555,-0.071864,0.481517,-0.176123,0.233531,9.941379,2.482759,0.0,0.0,0.219436,0.479624,0.489028,0.304075,0.0,1.0,100.0,100.0,100.0,99.80111642576152,100.0,100.0,99.62265710549433,,,100.0,100.0,100.0,100.0,,ARGO_SEQUENCES
8033,100.0,,23.23244595257713,2.2943241656139546,3.9630970357071007,69.340625,6.859101,21.130042,2.623744,-0.049376,0.719332,-0.046618,0.623338,9.145937,4.39375,0.0,0.0,0.0,0.103125,1.79375,0.53125,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.08386187455956,,,,91.66666666666666,71.8397997496871,88.54166666666667,,ARGO_SEQUENCES
7940,100.0,,20.65549462448987,8.387127575586534,3.7330528684859647,50.990596,51.135663,13.674988,8.724977,-0.047837,0.731581,-0.003149,0.680596,9.213793,5.539185,0.018809,0.003135,0.855799,0.683386,0.0,0.00627,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71363470652568,100.0,100.0,96.88896954470894,,100.0,,ARGO_SEQUENCES
7967,100.0,,18.2384360738856,6.490478427128447,3.938457005081693,45.658307,34.918106,15.858638,2.396883,-0.072678,0.667408,-0.034616,0.560114,9.222884,2.887147,0.0,0.0,0.617555,1.297806,1.244514,1.159875,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78330119716586,,,94.25845426849745,100.0,99.74872740650616,100.0,,ARGO_SEQUENCES
7940,100.0,,19.487975278549523,6.028433274641668,3.8665345861773273,41.623824,25.093174,15.579649,4.180619,-0.074063,0.466925,-0.062895,0.329968,9.203135,5.871473,0.0,0.0,0.0,0.003135,1.971787,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.25806725912418,,,,100.0,97.82271339512242,,,ARGO_SEQUENCES
7940,100.0,,19.767086096952166,5.281717903724512,3.899173345364036,48.811912,27.430631,13.769464,8.945379,-0.046671,0.60151,-0.004836,0.550003,9.102194,5.407524,0.040752,0.0,0.0,0.354232,1.77116,0.714734,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.91055288147156,100.0,,0.0,98.2607586088288,99.2970226478795,99.56342948842963,,ARGO_SEQUENCES
7940,100.0,,18.24845896557312,5.370856434780749,3.892043421863809,49.759375,28.911156,13.769448,9.460761,-0.064315,0.480905,0.034471,0.451061,9.276875,1.60625,0.0,0.003125,0.696875,0.034375,0.103125,1.315625,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,94.31192660550458,,100.0,100.0,57.89473684210527,34.73684210526316,100.0,,ARGO_SEQUENCES
8044,100.0,,18.658337251525303,6.479294332304399,3.76434978117774,51.54232,45.962894,17.606553,12.215899,-0.054824,0.427868,-0.121462,0.251581,9.126959,7.175549,0.0,0.0,0.288401,0.153605,0.200627,0.335423,0.0,1.0,100.0,100.0,100.0,99.93272142237836,100.0,100.0,100.0,,,100.0,94.23099338073358,96.96950656606911,100.0,,ARGO_SEQUENCES
7940,100.0,,22.10272114660576,7.062535513679225,3.953367806341971,61.959248,37.975835,22.086608,16.574264,-0.082081,-0.074496,-0.189427,-0.346003,9.117868,2.84326,0.0,0.0,0.0,0.0,0.0,0.065831,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3730999258896,,,,0.0,,100.0,,ARGO_SEQUENCES
