VMAF,PSNR,P1204_3_MOS,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,filename
82.648454,36.492592,3.1061786031806573,-0.062327,0.173946,-0.255704,-0.144085,0.9152,94.39344154936356,97.8423924038904,91.587316606134,96.6292926522857,93.16269157361336,91.65993482000276,96.6072904617924,./TRAIN02/SEQUENCE_02_01
88.439914,37.769059,3.319576783027165,-0.059035,0.236778,-0.225747,-0.048003,0.9298,96.70953891986602,98.69193106903496,94.72005335094282,98.07242131420878,95.3367082490871,94.20245561930032,99.06699946562767,./TRAIN02/SEQUENCE_02_01
91.637953,38.661653,3.467488058302671,-0.055689,0.305501,-0.200674,0.049138,0.9398,97.94647212307048,99.17811016710074,96.57208194126476,98.83028284829436,96.8440158839227,96.03220682987084,99.66073445754446,./TRAIN02/SEQUENCE_02_01
32.512353,29.39051,1.1261986621836706,-0.09451,-0.580661,-0.553501,-1.228671,0.6212,67.02043711172144,84.64858671415209,65.99219267089752,71.73534563162352,74.35904104281028,69.42662912554043,44.78370096795796,./TRAIN02/SEQUENCE_02_01
93.890077,39.474985,3.57845558430528,-0.055218,0.272463,-0.196194,0.021051,0.95,98.78865000505586,99.51350361521732,97.92896645761464,99.27983958576658,98.4057451209563,97.98684075311076,99.9151768501796,./TRAIN02/SEQUENCE_02_01
37.121596,30.101846,1.2426535802069254,-0.09025,-0.463763,-0.524061,-1.078073,0.6883,70.2719779287581,87.08103630453938,68.6869164740628,75.24220643218041,77.58597853179322,73.18213029079685,49.9575884250898,./TRAIN02/SEQUENCE_02_01
45.001403,31.232754,1.556333850805362,-0.08862,-0.363019,-0.450016,-0.901655,0.7506,75.26009853595873,90.1002236275454,72.7956574446648,80.2991796433011,81.61846232621654,77.5957487204901,69.72011066241875,./TRAIN02/SEQUENCE_02_01
100.0,,3.719323566318665,-0.053287,0.404592,-0.195115,0.156191,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,./TRAIN02/SEQUENCE_02_01
68.190314,37.076739,2.5372793362554784,-0.070683,0.311219,-0.058701,0.181836,0.9025,87.00635005252514,90.7160827258504,82.54933524116139,93.61368665588049,86.94785712223363,80.56587402375192,87.76508972267537,./TRAIN02/SEQUENCE_02_05
78.791444,39.047461,3.060626380097994,-0.06453,0.645118,0.008275,0.588862,0.9387,92.12647270843068,94.17123537242117,87.95087342753234,95.97616816820444,91.20954137514988,85.90389755908726,93.5562805872757,./TRAIN02/SEQUENCE_02_05
84.372512,40.368865,3.3276873977414407,-0.061452,0.640847,0.035825,0.615221,0.9461,94.6736416753518,95.8591062410395,90.93781672926728,97.2080494907254,93.10959931680527,88.59614977832479,95.35073409461666,./TRAIN02/SEQUENCE_02_05
90.013565,42.141078,3.571350844278391,-0.058317,0.733204,0.071001,0.745888,0.9588,97.23050726881397,97.5835133388382,94.50307041077922,98.30203294600128,95.27506049251608,91.75854891484146,97.71615008156608,./TRAIN02/SEQUENCE_02_05
