VMAF,PSNR,P1204_3_MOS,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,filename
87.360576,43.836321,2.9160784817391896,-0.086792,-0.525307,-0.362814,-0.974913,0.802,93.70834188892395,88.23555938481277,87.53623188405798,86.81024278931763,84.63942129558225,73.38226525668233,86.48648648648648,./Chunk2/SEQUENCE_2_07
89.728655,44.592649,3.0949154684371445,-0.088877,-0.594398,-0.347141,-1.030416,0.838,94.52861904781346,90.54624181605736,89.3719806763285,88.96381520715157,88.12389442658035,82.63889952735187,91.8918918918919,./Chunk2/SEQUENCE_2_07
91.172482,45.123268,3.167192245133588,-0.086011,-0.492293,-0.341168,-0.919471,0.8611,95.2190277455451,92.20568639689596,90.67632850241549,90.22969634153368,90.69105851042896,87.2853295845893,91.8918918918919,./Chunk2/SEQUENCE_2_07
93.066601,46.078135,3.255957174248813,-0.086268,-0.378603,-0.318729,-0.783599,0.8766,96.81106398146156,94.7692823334234,92.87439613526573,92.6268703135858,93.20291068296382,90.75135584081656,89.1891891891892,./Chunk2/SEQUENCE_2_07
94.126151,46.815525,3.3076369315130822,-0.090235,-0.469194,-0.333471,-0.8929,0.8972,97.93732453596618,96.37812742428248,94.90338164251207,95.0871627048728,94.74921543954,92.52924576050992,100.0,./Chunk2/SEQUENCE_2_07
94.972221,47.443163,3.334719321853445,-0.090678,-0.479547,-0.321286,-0.89151,0.9038,98.80082639554792,97.67323811371136,96.4009661835749,97.2647828794412,96.7122564458764,95.1708787470544,100.0,./Chunk2/SEQUENCE_2_07
80.754248,42.295088,2.5635845904177907,-0.089923,-0.454525,-0.435048,-0.979496,0.7137,90.3299783790882,84.1132873721448,83.62318840579711,81.62295283404617,75.56553770091786,57.10121158325862,70.27027027027027,./Chunk2/SEQUENCE_2_07
95.573282,48.001048,3.3599759303686128,-0.089726,-0.605877,-0.324062,-1.019664,0.9138,99.43694608724836,98.71106382472487,98.11594202898551,98.80921951006168,98.41286725247652,97.68542090014914,100.0,./Chunk2/SEQUENCE_2_07
82.730809,42.733138,2.635947657956966,-0.088803,-0.634457,-0.428517,-1.151777,0.7412,92.0903209712837,85.10611558253903,84.56521739130434,83.15379665066955,78.00525392244774,60.58438954496916,81.08108108108108,./Chunk2/SEQUENCE_2_07
85.484131,43.399101,2.784883884522243,-0.087899,-0.583774,-0.389335,-1.061008,0.7798,92.88049926039702,86.90297835267744,86.44927536231886,85.33870612794323,81.73636144773965,68.00750349567377,83.78378378378379,./Chunk2/SEQUENCE_2_07
100.0,,3.4264716942388818,-0.091295,-0.551275,-0.315,-0.957569,1.0,100.0,100.0,100.0,100.0,100.0,100.0,97.29729729729728,./Chunk2/SEQUENCE_2_07
81.202758,43.370981,2.8931707567643183,-0.10715,-0.143584,-0.287477,-0.538211,0.8643,90.72571701248752,93.9538666687914,84.49099029724317,88.05600502972271,83.5559729914506,80.46415218754588,91.66666666666666,./Chunk2/SEQUENCE_2_10
87.676693,44.986845,3.120668789422849,-0.102529,-0.021288,-0.241765,-0.365582,0.8989,94.30623966759552,96.07898979624204,88.46450023101801,92.02335216398444,87.31259310817163,85.44938900841737,95.02487562189054,./Chunk2/SEQUENCE_2_10
90.734072,46.038342,3.2551250350667,-0.101313,0.115369,-0.235081,-0.221025,0.9231,96.12663850311267,97.09649311865564,90.71307561989836,94.35366151587829,89.83207266454352,88.60178198387734,95.64676616915423,./Chunk2/SEQUENCE_2_10
93.971129,47.43836,3.37500527708864,-0.098047,0.189618,-0.225879,-0.134307,0.9467,97.8413372901366,98.20833100771377,93.67010626828892,96.64729405581473,93.85041959416412,93.39141562629756,97.13930348258704,./Chunk2/SEQUENCE_2_10
95.577984,48.354379,3.4037000370798176,-0.097582,0.198784,-0.211176,-0.109974,0.9566,98.72227252862396,98.8748890976376,96.07269367010628,98.2100035269397,96.52776650173077,96.3898847656942,98.88059701492536,./Chunk2/SEQUENCE_2_10
96.627941,49.13615,3.497145685353356,-0.095364,0.221667,-0.188706,-0.062402,0.9641,99.33737081223003,99.34332488641871,97.56661019559525,99.25598587207524,98.68804572869936,98.62786298945956,98.2587064676617,./Chunk2/SEQUENCE_2_10
62.925132,40.23054,2.3885257893222285,-0.120235,-0.583438,-0.399618,-1.103292,0.7497,81.47854082847353,87.97143166936462,76.18974279993839,78.46292228486035,75.00985762129237,68.0324505446153,79.97512437810946,./Chunk2/SEQUENCE_2_10
97.432433,49.87225,3.531629863333138,-0.095645,0.228194,-0.178491,-0.045942,0.967,99.76946289318792,99.6827102237324,98.86031110426612,99.9902111143344,99.81504994003028,99.77032727534215,99.75124378109452,./Chunk2/SEQUENCE_2_10
68.927415,41.124878,2.498637233674865,-0.116659,-0.467836,-0.362604,-0.947099,0.792,84.32510479339972,89.98519858819421,78.40751578623133,81.34726576047353,77.65916453418104,72.07052954581908,83.2089552238806,./Chunk2/SEQUENCE_2_10
76.725881,42.437856,2.719939260405999,-0.112642,-0.3181,-0.325507,-0.75625,0.8317,88.38489864857122,92.521947305146,81.94979208378253,85.34362244646098,80.98101932287655,76.9541860598657,88.68159203980099,./Chunk2/SEQUENCE_2_10
100.0,,3.5177725978358803,-0.096158,0.314286,-0.193439,0.02469,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,./Chunk2/SEQUENCE_2_10
