BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
7909,100.0,,9.632604802451018,4.444295344198072,3.514966811172422,20.584,23.108585,6.814267,4.591831,-0.07339,0.099604,-0.152966,-0.126753,8.2224,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.93048128342244,,,,,,,,COMMA2K
7903,100.0,,11.821880448601432,3.058100019347988,3.576667945103842,26.352,16.055712,3.985096,2.382625,-0.095579,-0.144789,-0.268958,-0.509326,8.1664,3.02,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.73579920739762,,,,,100.0,0.0,,COMMA2K
7904,100.0,,16.204729422745793,2.8754672774166825,3.610238245364286,29.732,11.5532,9.857118,3.038567,-0.069129,0.591717,-0.022675,0.499913,11.18,6.516,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,100.0,100.0,100.0,99.74620542752244,99.96708032279538,100.0,99.75505205143908,,,,,100.0,,,COMMA2K
7931,100.0,,10.976051697251382,4.331122398883735,3.401559931687939,20.22,21.797578,5.942449,4.009903,-0.086384,-0.328828,-0.327135,-0.742347,10.7984,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,COMMA2K
7904,100.0,,10.185478325496703,3.7732059357046506,3.6680966733937455,17.82,18.192391,6.215245,3.988375,-0.063537,0.236285,-0.165218,0.007529,8.3916,4.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,99.94140432479178,99.98187560195312,100.0,,,,,,,,COMMA2K
7918,100.0,,9.088083474166671,3.467951446844042,3.43669948915662,17.776,16.000316,6.157827,4.122658,-0.107965,-0.273281,-0.292787,-0.674033,8.9856,2.128,0.0,0.0,0.124,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,91.17647058823528,,0.0,,,COMMA2K
7904,100.0,,12.939396911413462,4.085331480916452,3.5539399467365245,26.86,18.923176,7.937161,4.806432,-0.093665,0.005384,-0.139708,-0.22799,10.6184,4.588,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,99.89983787530431,99.931950088415,99.82593559617058,,0.0,,74.28571428571429,,,,COMMA2K
7923,100.0,,8.500872162007196,2.803337130530639,3.406790033957212,12.36,14.242768,4.419435,3.09758,-0.103058,-0.493703,-0.385771,-0.982532,10.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,COMMA2K
7904,100.0,,11.25711606514698,1.770813553963113,3.6473793238327032,22.428,6.126627,8.25561,2.068321,-0.078632,0.167614,-0.124788,-0.035805,8.402,5.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,99.8884806912632,100.0,100.0,100.0,,,,,0.0,,,COMMA2K
7904,100.0,,10.238043284088516,3.0723893759755385,3.5355633209460287,15.352,12.738612,4.601491,2.920005,-0.092574,0.30632,-0.220482,-0.006735,10.264,6.684,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0,100.0,100.0,100.0,99.89552173846558,99.8163107307462,99.80186629170396,99.76119402985074,,,,,50.0,,,COMMA2K
